"Parcel Number",Number,Street,"School District",Township,"Corp / Village","Sale #",Month,Year,"Sale Price",Sqft,Acres,"Yr Built",Story,Basement,Frame,Bedrooms,BasementSqft,"Fin Base",Air,GarageSqft,Type,"Heat Type",Roof,RoofType,Rooms,FullBaths,HalfBaths,Grade,MHRE,NeighCode,PropClass,LandValue,BldgValue,"Property Card"
040021970000,"  850",SECOND,2A,4B,5X,"  177"," 4",08,"    65000","  950",,1950,1,B,F,,"  750",,,,,"FA GAS",S,ASP," 4",1,,C-5,," 424",510,"  12850","   50590",http://www.realestate.co.hocking.oh.us/cards/Crnt/040021970000.pdf
040021980000,"  850",SECOND,2A,4B,5X,"  177"," 4",08,"    65000",,,,,,,,,,,,,,,,,,,,," 424",599,"  12850","    5210",http://www.realestate.co.hocking.oh.us/cards/Crnt/040021980000.pdf
040022330000,"  860",MAIN,2A,4B,5X,"  308"," 6",18,"    75000","  816",,1959,1,,F," 2",,,,"  384",D,ELECTRIC,S,ASP," 4",1,,D,," 424",510,"  11550","   45350",http://www.realestate.co.hocking.oh.us/cards/Crnt/040022330000.pdf
040022380000,"  920",MAIN,2A,4B,5X,"  101"," 2",18,"    75000","  967",,1956,1,B,F,,"  967",,Y,"  300",A,"WARM AIR",S,ASP," 5",1,,C-5,," 424",510,"  12130","   65950",http://www.realestate.co.hocking.oh.us/cards/Crnt/040022380000.pdf
040022820000," 1324",CHURCH,2A,4B,5X,"  288"," 5",18,"    62000","  975",,1957,1,B,F,,"  975",,Y,"  308",D,"FA GAS",S,ASP," 6",1,,C,," 432",510,"  10100","   63200",http://www.realestate.co.hocking.oh.us/cards/Crnt/040022820000.pdf
040022840000," 1346",CHURCH,2A,4B,5X,"  630",10,18,"    38000","  809",,1947,1,B,F,,"  809",,,"  704",D,"FA GAS",O,TIL," 4",1,,C-5,," 432",510,"  10100","   41020",http://www.realestate.co.hocking.oh.us/cards/Crnt/040022840000.pdf
040023070000," 1298",THIRD,2A,4B,5X,"  509"," 8",18,"   122000","  972",,1956,1,B,F,,"  972",,Y,,,"FA GAS",S,ASP," 4",1,,C-5,," 432",510,"  12000","   59950",http://www.realestate.co.hocking.oh.us/cards/Crnt/040023070000.pdf
040023080000," 1300",THIRD,2A,4B,5X,"  156"," 3",18,"    51500","  888",,1955,1,,F,,,,,,,GAS,S,ASP," 5",1,,C-5,," 432",510,"  10000","   38560",http://www.realestate.co.hocking.oh.us/cards/Crnt/040023080000.pdf
040023080000," 1300",THIRD,2A,4B,5X,"  759",12,18,"    46501","  888",,1955,1,,F,,,,,,,GAS,S,ASP," 5",1,,C-5,," 432",510,"  10000","   38560",http://www.realestate.co.hocking.oh.us/cards/Crnt/040023080000.pdf
040023220000," 1267",FOURTH,2A,4B,5X,"  294"," 5",18,"   121500",,,,,,,,,,,,,,,,,,,,," 432",500,"   3960",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040023220000.pdf
040023240000," 1267",FOURTH,2A,4B,5X,"  294"," 5",18,"   121500"," 1120",,1953,1,B,F," 3"," 1120",F,Y,,,GAS,S,ASP," 7",1,1,C,," 432",510,"  15840","   65190",http://www.realestate.co.hocking.oh.us/cards/Crnt/040023240000.pdf
040023250000," 1257",FOURTH,2A,4B,5X,"  533"," 9",18,"    65000","  816",,1950,1,B,F,,"  816",,Y,,,"FA GAS",S,ASP," 4",1,,C-5,," 432",510,"  10890","   36060",http://www.realestate.co.hocking.oh.us/cards/Crnt/040023250000.pdf
040023300100," 1324",FOURTH,2A,4B,5X,"  492",10,08,"    89900","  780",,1991,1,B,F," 2","  780",F,Y,"  312",A,"HEAT PMP",S,GAB,,1,,C,," 432",510,"   8960","   80380",http://www.realestate.co.hocking.oh.us/cards/Crnt/040023300100.pdf
040023600000,"  591",MARKET,2A,4B,5X,"   16"," 1",18,"    99000"," 1344",,1942,1,B,F,,"  672",F,Y,"  264",D,WARMAIR,S,ASP," 5",2,1,C+5,," 437",510,"  11480","   63960",http://www.realestate.co.hocking.oh.us/cards/Crnt/040023600000.pdf
040023870000,"  283",FRONT,2A,4B,5X,"  703",11,18,"    95000","  936",,1963,1,B,F,,"  936",,Y,"  624",A,GAS,S,ASP," 5",1,,C,," 423",510,"  15000","   75320",http://www.realestate.co.hocking.oh.us/cards/Crnt/040023870000.pdf
040023890000,"  311",FRONT,2A,4B,5X,"  120"," 3",18,"    98200"," 1280",,1956,1,,F,,,,Y,"  252",D,GAS,S,ASP," 5",1,,C-5,," 423",510,"  15000","   55060",http://www.realestate.co.hocking.oh.us/cards/Crnt/040023890000.pdf
040024000000,"  270",BARTON,2A,4B,5X,"   30"," 1",18,"    89900","  864",,1989,1,,F," 2",,,Y,"  288",A,"FA GAS",S,ASP,,1,,C-5,," 422",510,"  15840","   58930",http://www.realestate.co.hocking.oh.us/cards/Crnt/040024000000.pdf
040024010000,"  242",WEIS,2A,4B,5X,"  582",12,08,"    75000","  960",,1988,1,,F,,,,Y,"  288",A,"FA GAS",S,GAB," 4",1,,C-5,," 422",510,"  20640","   51850",http://www.realestate.co.hocking.oh.us/cards/Crnt/040024010000.pdf
040024010000,"  242",WEIS,2A,4B,5X,"    6"," 1",18,"   109000","  960",,1988,1,,F,,,,Y,"  288",A,"FA GAS",S,GAB," 4",1,,C-5,," 422",510,"  20640","   51850",http://www.realestate.co.hocking.oh.us/cards/Crnt/040024010000.pdf
040024110000,"  315",BARTON,2A,4B,5X,"  429"," 8",08,"    99500","  960",,1988,1,,F,,,,Y,"  528",A,"FA GAS",S,GAB," 4",1,,C-5,," 422",510,"  17250","   66270",http://www.realestate.co.hocking.oh.us/cards/Crnt/040024110000.pdf
040024150000,"  265",BARTON,2A,4B,5X,"  696",11,18,"   104000","  960",,1988,1,,F,,,,Y,"  528",A,"FA GAS",S,GAB," 4",1,,C-5,," 422",510,"  17500","   65980",http://www.realestate.co.hocking.oh.us/cards/Crnt/040024150000.pdf
040024160000,"  251",BARTON,2A,4B,5X,"  260"," 6",08,"   113500","  864",,1989,1,B,F," 4","  864",F,Y,"  288",A,"FA GAS",S,ASP,,2,,C,," 422",510,"  18920","   83840",http://www.realestate.co.hocking.oh.us/cards/Crnt/040024160000.pdf
040024300000,"  729",GLENWOOD,2A,4B,5X,"  627",10,18,"    81000"," 1360",,1960,1,B,F,," 1360",F,Y,,,"FA GAS",S,ASP," 6",1,1,C+5,," 429",510,"  39600","   82830",http://www.realestate.co.hocking.oh.us/cards/Crnt/040024300000.pdf
040024350000,"  775",GLENWOOD,2A,4B,5X,"  108"," 3",08,"   162000"," 1400",,1960,1,B,F,," 1400",F,Y,"  550",A,GAS,S,ASP," 6",1,1,C+10,," 429",510,"  41250","  105890",http://www.realestate.co.hocking.oh.us/cards/Crnt/040024350000.pdf
040024430000,"  728",GLENWOOD,2A,4B,5X,"  434"," 7",18,"   190000"," 1839",,1961,1,B,F,," 1449",F,Y,,,"HOT WATE",S,ASP," 8",2,1,B,," 429",510,"  30580","  140500",http://www.realestate.co.hocking.oh.us/cards/Crnt/040024430000.pdf
040024480000,"  452",POPLAR,2A,4B,5X,"  679",11,18,"   129900"," 1594",,1925,2,B,F,,"  728",,Y,"  285",A,"WARM AIR",S,ASP," 7",1,,C+5,," 431",510,"   9960","   85370",http://www.realestate.co.hocking.oh.us/cards/Crnt/040024480000.pdf
040024580000,"  615",WOOD,2A,4B,5X,"  511"," 8",18,"   105000"," 1010","     2700",1938,1,B,F,,"  896",,Y,"  440",D,"FA GAS",S,ASP," 5",1,1,C+10,," 429",510,"  23880","   72980",http://www.realestate.co.hocking.oh.us/cards/Crnt/040024580000.pdf
040024710000,"  777",WOOD,2A,4B,5X,"  138"," 3",18,"   218000"," 2559",,1962,1,B,B,," 2559",F,Y,"  700",A,GAS,S,ASP," 7",2,,B-5,," 429",510,"  50500","  166710",http://www.realestate.co.hocking.oh.us/cards/Crnt/040024710000.pdf
040024730000,"  790",WOOD,2A,4B,5X,"  197"," 4",18,"   183000"," 1522",,1963,1,B,F,,"  621",F,Y,"  540",A,"FA GAS",S,ASP," 6",2,,C+10,," 429",510,"  37800","  113450",http://www.realestate.co.hocking.oh.us/cards/Crnt/040024730000.pdf
040024790000,"  748",WOOD,2A,4B,5X,"  141"," 3",18,"   175000"," 1194",,1964,1,B,F,," 1194",F,Y,"  462",A,GAS,S,ASP," 5",2,,C+10,," 429",510,"  41300","  115270",http://www.realestate.co.hocking.oh.us/cards/Crnt/040024790000.pdf
040024820000,"  793",GLENWOOD,2A,4B,5X,"  586"," 9",18,"   175000"," 1320",,1977,1,B,F,," 1320",F,Y,"  576",A,ELECTRIC,S,ASB," 5",2,,C+5,," 429",510,"  38970","  108660",http://www.realestate.co.hocking.oh.us/cards/Crnt/040024820000.pdf
040024840000,"  819",WOOD,2A,4B,5X,"  462"," 9",08,"   191000"," 2504",,1967,2,B,F,," 1120",F,Y,"  484",A,GAS,S,ASP,10,2,1,B-5,," 429",510,"  53400","  138510",http://www.realestate.co.hocking.oh.us/cards/Crnt/040024840000.pdf
040024990000,"  910",WALHONDING,2A,4B,5X,"  304"," 5",18,"    40000"," 1152",,1955,1,B,F," 3","  960",,Y,"  192",A,"HA GAS",S,ASP," 5",1,,C,," 420",510,"  14540","   44550",http://www.realestate.co.hocking.oh.us/cards/Crnt/040024990000.pdf
040025210000,"  998",LOUISE,2A,4B,5X,"  659",10,18,"   121500"," 1548",,1965,1,,B,,,,Y,"  560",A,ELECTRIC,S,ASP," 4",1,1,C+10,," 418",510,"  34350","   84310",http://www.realestate.co.hocking.oh.us/cards/Crnt/040025210000.pdf
040025220000,"  994",LOUISE,2A,4B,5X,"  720",11,18,"   179000"," 1612",,1965,1,B,B,," 1612",F,Y,"  520",A,ELECTRIC,S,GAB," 6",2,1,C+10,," 418",510,"  35920","  103260",http://www.realestate.co.hocking.oh.us/cards/Crnt/040025220000.pdf
040025240000,"  234",FLORENCE,2A,4B,5X,"  246"," 5",18,"   132000"," 1701",,63-6,1,B,B,," 1701",F,Y,"  567",A,GAS,S,ASP," 7",2,1,C+10,," 418",510,"  23290","  104940",http://www.realestate.co.hocking.oh.us/cards/Crnt/040025240000.pdf
040025310000,"  124",FLORENCE,2A,4B,5X,"  353"," 7",08,"    51000","  936",,1959,1,B,F,,"  936",,Y,"  312",A,FA,S,ASP," 5",1,,C-5,," 418",510,"  21910","   45990",http://www.realestate.co.hocking.oh.us/cards/Crnt/040025310000.pdf
040025350000,"  962",BETTY,2A,4B,5X,"  392"," 8",08,"    61500"," 1080",,1964,1,B,F,,"  936",F,Y,"  312",A,"FA GAS",S,HIP," 5",1,1,C,," 418",510,"  22400","   63730",http://www.realestate.co.hocking.oh.us/cards/Crnt/040025350000.pdf
040025460000,"  176",RUTH,2A,4B,5X,"  449"," 8",18,"   130000","  988",,64R0,1,B,F," 3","  494",F,Y,"  312",A,"FA GAS",S,ASP," 6",1,1,C+5,," 418",510,"  19900","   85600",http://www.realestate.co.hocking.oh.us/cards/Crnt/040025460000.pdf
040025500000,"  941",BETTY,2A,4B,5X,"  146"," 3",08,"   115000","  936",,1964,1,B,F,,"  936",,Y,"  264",A,"FA GAS",S,HIP," 5",1,1,C+5,," 418",510,"  30500","   68750",http://www.realestate.co.hocking.oh.us/cards/Crnt/040025500000.pdf
040025540000,"  973",BETTY,2A,4B,5X,"  636",10,18,"   153000"," 1118",,1964,1,B,B,," 1118",,Y,"  510",A,"FA GAS",S,HIP," 5",1,,C+10,," 418",510,"  29650","   73660",http://www.realestate.co.hocking.oh.us/cards/Crnt/040025540000.pdf
040025600000,"   50",BOWERS,2A,4B,5X,"  489"," 8",18,"   159000"," 1928",,65R9,1,B,F,," 1928",,Y,,,"FA GAS",S,HIP," 7",2,,C+5,," 418",510,"  19820","  120300",http://www.realestate.co.hocking.oh.us/cards/Crnt/040025600000.pdf
040025700000,"  825",BETTY,2A,4B,5X,"  616",10,18,"    72000"," 1144",,1966,1,,F,," 1144",,,,,GAS,S,ASP," 6",2,,C+5,," 418",510,"  22610","   54290",http://www.realestate.co.hocking.oh.us/cards/Crnt/040025700000.pdf
040025740000,"  828",BETTY,2A,4B,5X,"  397"," 8",08,"   127000"," 1380",,1967,1,B,F,," 1380",F,Y,"  252",A,"WM AIR",S,HIP," 5",1,1,C,," 418",510,"  24290","   87020",http://www.realestate.co.hocking.oh.us/cards/Crnt/040025740000.pdf
040025840000,"  971",LOUISE,2A,4B,5X,"  428"," 8",08,"    44000","  936",,1968,1,B,F,,"  936",,Y,,,"FA GAS",S,ASP," 5",1,,C-5,," 418",510,"  23310","   51200",http://www.realestate.co.hocking.oh.us/cards/Crnt/040025840000.pdf
040025920000,"  965",MARLA,2A,4B,5X,"  414"," 7",18,"   125000"," 1030",,1972,1,,F," 3",,,Y,"  288",A,"FA ELEC",S,HIP," 5",1,,C,," 418",510,"  23100","   55120",http://www.realestate.co.hocking.oh.us/cards/Crnt/040025920000.pdf
040025980000,"  896",MARLA,2A,4B,5X,"   78"," 2",08,"   112000"," 1200",,1972,1,,F,,"  240",F,Y,"  288",A,ELECTRIC,S,HIP," 6",1,1,C,," 418",510,"  24710","   78130",http://www.realestate.co.hocking.oh.us/cards/Crnt/040025980000.pdf
040025990000,"  908",MARLA,2A,4B,5X,"  576"," 9",18,"   110000","  988",,1972,1,B,F,,"  988",,Y,"  312",A,GAS,S,ASP," 5",1,,C,," 418",510,"  24820","   58520",http://www.realestate.co.hocking.oh.us/cards/Crnt/040025990000.pdf
040026010000,"  944",MARLA,2A,4B,5X,"  367"," 6",18,"   144000","  960",,1972,1,B,F,,"  960",F,Y,"  288",A,ELECTRIC,S,HIP," 6",1,,C,," 418",510,"  23100","   61070",http://www.realestate.co.hocking.oh.us/cards/Crnt/040026010000.pdf
040026020000,"  958",MARLA,2A,4B,5X,"   22"," 1",08,"    75000","  988",,1973,1,B,F,,"  988",,Y,"  364",A,ELECTRIC,S,ASP," 5",1,,C-5,," 418",510,"  23100","   59060",http://www.realestate.co.hocking.oh.us/cards/Crnt/040026020000.pdf
040026020000,"  958",MARLA,2A,4B,5X,"  311"," 7",08,"    92500","  988",,1973,1,B,F,,"  988",,Y,"  364",A,ELECTRIC,S,ASP," 5",1,,C-5,," 418",510,"  23100","   59060",http://www.realestate.co.hocking.oh.us/cards/Crnt/040026020000.pdf
040026050201,"  962",ELIZABETH,2A,4B,5X,"  316"," 7",08,"   105000",,,,,,,,,,,,,,,,,,,,," 417",500,"  39550",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040026050201.pdf
040026050202,"  974",ELIZABETH,2A,4B,5X,"  316"," 7",08,"   105000"," 1080",,1995,1,B,F," 3"," 1080",F,Y,,,"HEAT PMP",S,GAB,,2,,C+10,," 417",510,"  43170","  124010",http://www.realestate.co.hocking.oh.us/cards/Crnt/040026050202.pdf
040026050206," 1026",ELIZABETH,2A,4B,5X,"  255"," 6",08,"   130000"," 1200",,1995,1,,F," 3",,,Y,"  440",A,GAS,S,," 5",2,,C,," 417",510,"  37450","   87780",http://www.realestate.co.hocking.oh.us/cards/Crnt/040026050206.pdf
040026050211," 1023",ELIZABETH,2A,4B,5X,"  512"," 8",18,"   152500"," 1288",,1995,1,,F," 3",,,Y,"  528",A,GAS,S,GAB," 5",2,,C-5,," 417",510,"  37450","   80350",http://www.realestate.co.hocking.oh.us/cards/Crnt/040026050211.pdf
040026050213," 1083",MARLA,2A,4B,5X,"  276"," 5",18,"   148400"," 1372",,1994,,,F," 3",,,Y,"  504",A,"HEAT PMP",S,GAB,,2,,C+5,," 417",510,"  48040","   95380",http://www.realestate.co.hocking.oh.us/cards/Crnt/040026050213.pdf
040026050239," 1016",GERTRUDE,2A,4B,5X,"  485",10,08,"   150000"," 1768",,2001,1,B,F," 3","  884",F,Y,"  480",A,"GAS FA",S,," 6",2,,C+5,," 417",510,"  37630","  131300",http://www.realestate.co.hocking.oh.us/cards/Crnt/040026050239.pdf
040026050252,"  901",ELIZABETH,2A,4B,5X,"  261"," 6",08,"   122000","  864",,2003,1,B,F," 3","  864",F,Y,"  384",A,GAS,S,GAB," 8",1,1,C+5,," 417",510,"  36780","  101550",http://www.realestate.co.hocking.oh.us/cards/Crnt/040026050252.pdf
040026050262,"  871",ELIZABETH,2A,4B,5X,"  522",10,08,"    82000","  936",,2005,1,B,F," 2","  936",,Y,"  312",A,GAS,S,," 5",1,,C,," 417",510,"  36050","   89210",http://www.realestate.co.hocking.oh.us/cards/Crnt/040026050262.pdf
040026050265,"  833",ELIZABETH,2A,4B,5X,"  339"," 6",18,"   157000"," 1324",,2006,1,,F," 3",,,Y,"  400",A,CENTRAL,S,," 5",2,,C,," 417",510,"  35700","  103010",http://www.realestate.co.hocking.oh.us/cards/Crnt/040026050265.pdf
040026050274,,HOBART,2A,4B,5X,"  767",12,18,"   150000",,,,,,,,,,,,,,,,,,,,," 417",500,"  35000",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040026050274.pdf
040026050275,,HOBART,2A,4B,5X,"  767",12,18,"   150000",,,,,,,,,,,,,,,,,,,,," 417",500,"  35000",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040026050275.pdf
040026050279,"  860",HOBART,2A,4B,5X,"  175"," 4",08,"    48000",,,,,,,,,,,,,,,,,,,,," 417",500,"  42320",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040026050279.pdf
040026050281,,HOBART,2A,4B,5X,"  767",12,18,"   150000",,,,,,,,,,,,,,,,,,,,," 417",500,"  35370",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040026050281.pdf
040026050282,,HOBART,2A,4B,5X,"  767",12,18,"   150000",,,,,,,,,,,,,,,,,,,,," 417",500,"  36960",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040026050282.pdf
040026050283,,,2A,4B,5X,"  767",12,18,"   150000",,,,,,,,,,,,,,,,,,,,," 417",500,"  47520",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040026050283.pdf
040026050284,,HOBART,2A,4B,5X,"  604",12,08,"    42000",,,,,,,,,,,,,,,,,,,,," 417",500,"  49750",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040026050284.pdf
040026050284,,HOBART,2A,4B,5X,"  737",11,18,"    30000",,,,,,,,,,,,,,,,,,,,," 417",500,"  49750",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040026050284.pdf
040026050289,"  781",HOBART,2A,4B,5X,"  375"," 7",18,"   209900"," 1160",,2014,1,B,F," 3","  588",F,Y,"  572",A,CENTRAL,S,," 5",2,,C+5,," 417",510,"  33600","  145090",http://www.realestate.co.hocking.oh.us/cards/Crnt/040026050289.pdf
040026050291,"  763",HOBART,2A,4B,5X,"  772",12,18,"   204900"," 1276",,2015,1,B,F," 3"," 1208",F,Y,"  624",A,CENTRAL,S,,,2,,C+5,," 417",510,"  33600","  123480",http://www.realestate.co.hocking.oh.us/cards/Crnt/040026050291.pdf
040026050306,"  799",HUNTLEY,2A,4B,5X,"  172"," 4",08,"    48000",,,,,,,,,,,,,,,,,,,,," 417",500,"  41040",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040026050306.pdf
040026050311,"  737",HUNTLEY,2A,4B,5X,"  554"," 9",18,"   250000"," 1533",,2008,1,B,F," 4"," 1533",F,Y,"  484",A,GAS,S,GAB," 5",3,,C+5,," 417",510,"  34370","  159650",http://www.realestate.co.hocking.oh.us/cards/Crnt/040026050311.pdf
040026050314,"  703",HUNTLEY,2A,4B,5X,"  419"," 8",08,"    48000",,,,,,,,,,,,,,,,,,,,," 417",500,"  39650",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040026050314.pdf
040026050321,"  781",ELIZABETH,2A,4B,5X,"  776",12,18,"    63000",,,,,,,,,,,,,,,,,,,,," 417",500,"  48960",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040026050321.pdf
040026060000,,BOWERS,2A,4B,5X,"  489"," 8",18,"   159000",,"    35800",,,,,,,,,,,,,,,,,,," 418",500,"   6850",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040026060000.pdf
040026150000,"  876",JAMES,2A,4B,5X,"   67"," 2",18,"   100000"," 1338","     2600",1961,1,B,F," 2"," 1338",F,Y,"  308",A,GAS,S,ASP,,1,,C,," 424",510,"  25000","   82100",http://www.realestate.co.hocking.oh.us/cards/Crnt/040026150000.pdf
040026300000,"  795",FRONT,2A,4B,5X,"  184"," 4",18,"    95000"," 1816","     2100",1926,1,B,B,,"  819",,Y,"  480",D,"WARM AIR",O,TIL," 8",1,1,C+10,," 424",510,"  14920","   75590",http://www.realestate.co.hocking.oh.us/cards/Crnt/040026300000.pdf
040026330000,"  627",EDGEHILL,2A,4B,5X,"  207"," 4",18,"   120000"," 1300",,1971,1,,F,,,,Y,,,"FA GAS",S,ASP," 5",1,,C,," 427",510,"  16350","   69590",http://www.realestate.co.hocking.oh.us/cards/Crnt/040026330000.pdf
040026470000,"  320",VINE,2A,4B,5X,"  600",12,08,"    47000"," 1073",,1972,1,,F,,,,Y,,,ELECTRIC,S,," 5",1,,C,," 427",510,"  14700","   66780",http://www.realestate.co.hocking.oh.us/cards/Crnt/040026470000.pdf
040026540900,"  803",EDGEHILL,2A,4B,5X,"  658",10,18,"    35000",,"     4610",,,,,,,,,,,,,,,,,,," 426",500,"  19400",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040026540900.pdf
040026541000,"  811",EDGEHILL,2A,4B,5X,"  658",10,18,"    35000",,"     4860",,,,,,,,,,,,,,,,,,," 426",500,"  20040",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040026541000.pdf
040026541300,"  822",EDGEHILL,2A,4B,5X,"  538"," 9",18,"    52000",,"     5850",,,,,,,,,,,,,,,,,,," 426",500,"  48790",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040026541300.pdf
040026541400,"  825",EDGEHILL,2A,4B,5X,"  459"," 8",18,"   192500"," 1232","     9100",2012,1,,F,,,,Y,"  336",A,"HEAT PMP",S,,,1,,C+10,," 426",510,"  57330","  112130",http://www.realestate.co.hocking.oh.us/cards/Crnt/040026541400.pdf
040026542000,"  838",EDGEHILL,2A,4B,5X,"  538"," 9",18,"    52000",,"     3230",,,,,,,,,,,,,,,,,,," 426",500,"  37240",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040026542000.pdf
040026542919,"  585",EDGEHILL,2A,4B,5X,"  457"," 9",08,"   135000"," 1607",,2006,1,,F," 2",,,Y,"  484",A,GAS,S,," 5",2,,B-5,," 414",550,"  14100","  119600",http://www.realestate.co.hocking.oh.us/cards/Crnt/040026542919.pdf
040026542925,"  557","EDGEHILL CIR",2A,4B,5X,"  722",11,18,"   121000"," 1592",,2007,1,,F," 2",,,,"  484",A,"HEAT PMP",S,," 5",2,,B-5,," 414",550,"  14100","  118240",http://www.realestate.co.hocking.oh.us/cards/Crnt/040026542925.pdf
040026670000,"  795","FRONT ST REA",2A,4B,5X,"  184"," 4",18,"    95000",,"      700",,,,,,,,,,,,,,,,,,," 424",500,"   2500",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040026670000.pdf
040026690000," 1385",HUNTER,2A,4B,5X,"  223"," 4",18,"  1350000",11520,"     8400",,,,,,,,,,,,S,GAB,,,,,,4104,447," 111560","  470020",http://www.realestate.co.hocking.oh.us/cards/Crnt/040026690000.pdf
040026730100," 1395",HUNTER,2A,4B,5X,"  223"," 4",18,"  1350000",,"     4634",,,,,,,,,,,,,,,,,,,4104,400,"  40040",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040026730100.pdf
040026810000,12440,"ST RT 664",2A,4B,5X,"   86"," 2",18,"   300000",,,,,,,,,,,,,,,,,,,,,4104,453,"  36120",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040026810000.pdf
040026820000,,,2A,4B,5X,"   86"," 2",18,"   300000",,,,,,,,,,,,,,,,,,,,,4104,400,"  32030",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040026820000.pdf
040026830000,12454,"ST RT 664",2A,4B,5X,"   86"," 2",18,"   300000"," 2976",,,,,,,,,,,,,,,,,,,,4104,453,"  63700","   98650",http://www.realestate.co.hocking.oh.us/cards/Crnt/040026830000.pdf
040026860100,,,2A,4B,5X,"  354"," 6",18,"   372500",,"     2182",,,,,,,,,,,,,,,,,,," 432",500,"    500",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040026860100.pdf
040026870000,"  829","ST RT 664",2A,4B,5X,"   63"," 2",18,"    45000"," 1352","     3968",1954,1,B,F,,"  676",F,Y,"  960",D,GAS,S,ASP," 4",1,,C,,7045,511,"  11520","   64500",http://www.realestate.co.hocking.oh.us/cards/Crnt/040026870000.pdf
040026870000,"  829","ST RT 664",2A,4B,5X,"  134"," 3",18,"    41500"," 1352","     3968",1954,1,B,F,,"  676",F,Y,"  960",D,GAS,S,ASP," 4",1,,C,,7045,511,"  11520","   64500",http://www.realestate.co.hocking.oh.us/cards/Crnt/040026870000.pdf
040026930100,"  751","ST RT 664",2A,4B,5X,"   24"," 1",08,"    68199"," 4215",,,,,,," 4215",,,,,,,,,,,,,4004,442,"  18100","   59210",http://www.realestate.co.hocking.oh.us/cards/Crnt/040026930100.pdf
040027080000,,MICHELLE,2A,4B,5X,"  511"," 8",18,"   149500",,,,,,,,,,,,,,,,,,,,," 435",500,"   6460",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040027080000.pdf
040027090000,,JENNIFER,2A,4B,5X,"  511"," 8",18,"   149500",,,,,,,,,,,,,,,,,,,,," 427",500,"  10920",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040027090000.pdf
040027110000,,JENNIFER,2A,4B,5X,"  534",11,08,"   311000",,,,,,,,,,,,,,,,,,,,," 425",500,"  22350",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040027110000.pdf
040027120000,,JENNIFER,2A,4B,5X,"  534",11,08,"   311000",,,,,,,,,,,,,,,,,,,,," 425",500,"  22200",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040027120000.pdf
040027961100,"  395",MAE,2A,4B,5X,"  295"," 6",08,"    86400"," 1242",,1995,1,B,F," 3"," 1242",F,Y,,,"FA GAS",S,GAB,,2,1,C+5,," 416",510,"  36030","  118430",http://www.realestate.co.hocking.oh.us/cards/Crnt/040027961100.pdf
040027961100,"  395",MAE,2A,4B,5X,"  547",11,08,"   112500"," 1242",,1995,1,B,F," 3"," 1242",F,Y,,,"FA GAS",S,GAB,,2,1,C+5,," 416",510,"  36030","  118430",http://www.realestate.co.hocking.oh.us/cards/Crnt/040027961100.pdf
040028450000,,UTAH,2A,4B,5X,"  544",11,08,"     8000",,,,,,,,,,,,,,,,,,,,," 428",500,"  10400",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040028450000.pdf
040028460000," 1336",UTAH,2A,4B,5X,"  544",11,08,"     8000",,,,,,,,,,,,,,,,,,,,," 428",570,"  15600",,http://www.realestate.co.hocking.oh.us/cards/Crnt/040028460000.pdf
040028540000," 1020",OHIO,2A,4B,5X,"  601",10,18,"    83000"," 1144",,2001,1,,F," 2",,,,,,"HEAT PMP",S,,,1,,C+5,," 428",510,"   5720","   79480",http://www.realestate.co.hocking.oh.us/cards/Crnt/040028540000.pdf
040028820000," 1234",COLORADO,2A,4B,5X,"  238"," 5",08,"    25000","  588",,OLD/,1,,F,,,,,,,"FA GAS",M,MET," 4",1,,D-20,," 428",510,"   5200","   20400",http://www.realestate.co.hocking.oh.us/cards/Crnt/040028820000.pdf
